temperature ( C ),smiles1,smiles2,smiles3,smiles4,smiles5,smiles6,conc1,conc2,conc3,conc4,conc5,conc6,log(cond) (uS/cm)
20,CCCCOC=O,CC#N,CC1COC(=O)O1,C(Cl)Cl,[Li+].[N+](=O)([O-])[O-]  ,O,40,5,35,10,10,0,0
20,CCOC(=O)OC,CC1COC(=O)O1,C1C(OC(=O)O1)F,COC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,40,5,40,5,10,0,0
20,CCOC(=O)OC,COC=O,CC#N,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,5,35,10,0,0
20,CCC#N,CN(C)C=O,CC1COC(=O)O1,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,10,30,10,0,0
20,COC(=O)OC,CCC(=O)C,CC1COC(=O)O1,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,15,25,10,0,0
20,C1COC(=O)O1,CCCCOC(=O)C,C1COC(=O)O1,CCOC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,20,20,10,0,0
20,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,25,15,10,0,0
20,CC1COC(=O)O1,CCOC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,30,10,10,0,0
20,CCCCOC=O,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,10,35,5,10,0,0
20,CCOC(=O)OCC,COC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,15,5,30,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCC#N,COC=O,COC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,40,15,10,25,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CS(=O)C,CC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,15,15,20,10,0,0
20,COC(=O)CC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,O1CCOCC1,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,15,20,15,10,0,0
20,C1COC(=O)O1,CCOC(=O)OC,CCC(=O)OC,CC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,40,15,25,10,10,0,0
20,CC1COC(=O)O1,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,C(Cl)Cl,[Li+].[N+](=O)([O-])[O-]  ,O,40,15,30,5,10,0,0
20,COC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,20,5,25,10,0,0
20,CCOC=O,CCCCOC(=O)C,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,20,10,20,10,0,0
20,COC(=O)OC,COC=O,CCOC(=O)OCC,C1C(OC(=O)O1)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,20,15,15,10,0,0
20,C1=COC(=O)O1,COC(=O)OC,C1COC(=O)O1,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,40,20,20,10,10,0,0
20,CCOC=O,C1=COC(=O)O1,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,20,25,5,10,0,0
20,COC=O,CCCCOC(=O)C,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,25,5,20,10,0,0
20,C1CCS(=O)(=O)C1,CS(=O)C,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,25,10,15,10,0,0
20,CN(C)C=O,COC(=O)OC,CC1COC(=O)O1,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,25,15,10,10,0,0
20,COC(=O)OC,COC(=O)OC,CCOC(=O)OC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,25,20,5,10,0,0
20,COC(=O)OC,CC1COC(=O)O1,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,30,5,15,10,0,0
20,C1COC(=O)O1,CC1COC(=O)O1,COCCOCCOCCOCCOC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,30,10,10,10,0,0
20,COC(=O)CC(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,C1COC(=O)O1,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,40,30,15,5,10,0,0
20,CCC#N,CCCC(=O)OC,CCOC(=O)OCC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,35,5,10,10,0,0
20,CCOC(=O)OC,C1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,40,35,10,5,10,0,0
20,C1CCS(=O)(=O)C1,CCCCOC(=O)C,FC(F)(F)COCCOCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,40,40,5,5,10,0,0
20,COC=O,COC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,5,35,10,0,0
20,COC(=O)OC,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCCCOC=O,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,10,30,10,0,0
20,COC(=O)OC,CCC#N,COCCOCCOC,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,15,25,10,0,0
20,CCC(=O)OC,C1=COC(=O)O1,COC(=O)OC,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,20,20,10,0,0
20,CCC(=O)C,C1=COC(=O)O1,C1COC(=O)O1,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,25,15,10,0,0
20,CC#N,CC(=O)OC,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,30,10,10,0,0
20,COC(=O)CC(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC=O,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,5,35,5,10,0,0
20,CCOC=O,C1COC(=O)O1,COC(=O)OC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,10,5,30,10,0,0
20,CCOC(=O)OCC,CC#N,CS(=O)C,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,10,10,25,10,0,0
20,COC(=O)CC(F)(F)F,CCC(=O)OC,CC#N,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,45,10,15,20,10,0,0
20,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)COCCOCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,10,20,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCCC#N,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,10,25,10,10,0,0
20,COCCOC(=O)OC,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,45,10,30,5,10,0,0
20,CC1COC(=O)O1,CCOC(=O)OCC,COC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,15,5,25,10,0,0
20,COC(=O)OC,COC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C(Cl)Cl,[Li+].[N+](=O)([O-])[O-]  ,O,45,15,10,20,10,0,0
20,CC1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C(Cl)Cl,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,15,15,15,10,0,0
20,C1COC(=O)O1,CCOC(=O)OC,COCCOCCOC,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,45,15,20,10,10,0,0
20,CCCCOC=O,C1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,15,25,5,10,0,0
20,CCC#N,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,20,5,20,10,0,0
20,COC(=O)OC,CCCCOC(=O)C,CC(=O)OC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,20,10,15,10,0,0
20,CC1COC(=O)O1,CC1COC(=O)O1,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,20,15,10,10,0,0
20,COC=O,CCOC=O,CCCCOC=O,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,20,20,5,10,0,0
20,C1COC(=O)O1,CCOC=O,COC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,25,5,15,10,0,0
20,CCOC(=O)OCC,C1COC(=O)O1,CCOC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,45,25,10,10,10,0,0
20,CCC(=O)OC,CCC(=O)C,CCCC(=O)OC,CC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,45,25,15,5,10,0,0
20,COC(=O)CC(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC(=O)OC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,30,5,10,10,0,0
20,COC(=O)OC,CCOC=O,CCCCOC(=O)C,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,45,30,10,5,10,0,0
20,COC(=O)OC,CCCCOC(=O)C,CC1COC(=O)O1,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,45,35,5,5,10,0,0
20,CCC(=O)C,CCOC(=O)OCC,CC#N,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,5,5,30,10,0,0
20,CCC(=O)C,CC1COC(=O)O1,C1COC(=O)O1,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,50,5,10,25,10,0,0
20,COC=O,CCCC#N,CN(C)C=O,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,5,15,20,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,COCCOC(=O)OC,COC(=O)OC,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,50,5,20,15,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCOC(=O)OC,CCCC(=O)OC,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,50,5,25,10,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOCCOC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,50,5,30,5,10,0,0
20,C1=COC(=O)O1,CS(=O)C,COCCOC(=O)OC,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,50,10,5,25,10,0,0
20,CCCC(=O)OC,CCOC(=O)OCC,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,10,10,20,10,0,0
20,CCOC(=O)OC,CCC(=O)OC,CS(=O)C,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,10,15,15,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)OC,CC1COC(=O)O1,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,50,10,20,10,10,0,0
20,CC1COC(=O)O1,COC(=O)OC,FC(F)(F)COCCOCCOCC(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,50,10,25,5,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CC1COC(=O)O1,COCCOCCOC,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,50,15,5,20,10,0,0
20,CC1COC(=O)O1,COC(=O)OC,C(Cl)Cl,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,50,15,10,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOCCOC,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,50,15,15,10,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CC(=O)OC,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,15,20,5,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC(=O)OCC,CC1COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,20,5,15,10,0,0
20,CCOC(=O)OCC,CC#N,C1COC(=O)O1,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,50,20,10,10,10,0,0
20,COC(=O)OC,CCOC(=O)OC,CC#N,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,50,20,15,5,10,0,0
20,COC=O,CC1COC(=O)O1,COC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,50,25,5,10,10,0,0
20,CCCCOC=O,COC(=O)OC,COCCOC(=O)OC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,50,25,10,5,10,0,0
20,CCOC(=O)OC,CN(C)C=O,CCOC(=O)OCC,CCOC(=O)OCC,[Li+].[N+](=O)([O-])[O-]  ,O,50,30,5,5,10,0,0
20,CCOC(=O)OCC,C1C(OC(=O)O1)F,COCCOC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,55,5,5,25,10,0,0
20,C1CCS(=O)(=O)C1,C(C(F)(F)F)OC(C(F)F)(F)F,CC1COC(=O)O1,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,55,5,10,20,10,0,0
20,CCC(=O)C,C1COC(=O)O1,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,55,5,15,15,10,0,0
20,COC(=O)OC,CCOC(=O)OCC,COCCOC(=O)OC,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,55,5,20,10,10,0,0
20,CCC(=O)OC,CCCC#N,CC#N,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,55,5,25,5,10,0,0
20,C1COC(=O)O1,C1C(OC(=O)O1)F,COC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,55,10,5,20,10,0,0
20,C1CCS(=O)(=O)C1,CCOC=O,CC1COC(=O)O1,C1C(OC(=O)O1)F,[Li+].[N+](=O)([O-])[O-]  ,O,55,10,10,15,10,0,0
20,CCC(=O)C,CS(=O)C,C1COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,55,10,15,10,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCOC=O,CCOC(=O)OCC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,55,10,20,5,10,0,0
20,C1=COC(=O)O1,CC1COC(=O)O1,C1COC(=O)O1,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,55,15,5,15,10,0,0
20,CN(C)C=O,COC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,55,15,10,10,10,0,0
20,C1CCS(=O)(=O)C1,CCCCOC=O,C1=COC(=O)O1,CS(=O)C,[Li+].[N+](=O)([O-])[O-]  ,O,55,15,15,5,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CN(C)C=O,COC(=O)OC,C(Cl)Cl,[Li+].[N+](=O)([O-])[O-]  ,O,55,20,5,10,10,0,0
20,CCOC(=O)OC,CCOC(=O)OC,C(Cl)Cl,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,55,20,10,5,10,0,0
20,C1COC(=O)O1,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,55,25,5,5,10,0,0
20,CCC(=O)C,CN(C)C=O,COCCOC(=O)OC,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,60,5,5,20,10,0,0
20,CCOC(=O)OCC,CC#N,CCOC(=O)OC,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,60,5,10,15,10,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCC#N,CCOC=O,COC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,60,5,15,10,10,0,0
20,C1COC(=O)O1,CCCC#N,CCOC(=O)OC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,60,5,20,5,10,0,0
20,CC(=O)OC,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,60,10,5,15,10,0,0
20,CCC#N,CCC(=O)C,COC(=O)OC,CC#N,[Li+].[N+](=O)([O-])[O-]  ,O,60,10,10,10,10,0,0
20,COC=O,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,60,10,15,5,10,0,0
20,CC(=O)OC,C1C(OC(=O)O1)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,60,15,5,10,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)OC,COC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,60,15,10,5,10,0,0
20,COC(=O)OC,COC(=O)CC(F)(F)F,CC1COC(=O)O1,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,60,20,5,5,10,0,0
20,C1C(OC(=O)O1)F,COC(=O)OC,COCCOC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,65,5,5,15,10,0,0
20,C1COC(=O)O1,CCOC(=O)OCC,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,65,5,10,10,10,0,0
20,COC(=O)OC,C1COC(=O)O1,CC1COC(=O)O1,CCOC(=O)OCC,[Li+].[N+](=O)([O-])[O-]  ,O,65,5,15,5,10,0,0
20,CCC(=O)C,CCOC=O,COC(=O)OC,CS(=O)C,[Li+].[N+](=O)([O-])[O-]  ,O,65,10,5,10,10,0,0
20,CCC(=O)C,FC(F)(F)COCCOCCOCCOCC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,65,10,10,5,10,0,0
20,C(C(F)(F)F)OC(C(F)F)(F)F,CCC#N,COC(=O)OC,COCCOC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,65,15,5,5,10,0,0
20,C1CCS(=O)(=O)C1,COC(=O)OC,COCCOC(=O)OC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,70,5,5,10,10,0,0
20,CCOC=O,CCCCOC(=O)C,C1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,70,5,10,5,10,0,0
20,C1CCS(=O)(=O)C1,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,CCCC#N,CN(C)C=O,[Li+].[N+](=O)([O-])[O-]  ,O,70,10,5,5,10,0,0
20,CCCC(=O)OC,CS(=O)C,CCOC(=O)OC,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,75,5,5,5,10,0,0
20,CCCC#N,CCCCOC=O,CC(=O)OC,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,5,80,5,0,0
20,CCOC(=O)OC,CN(C)C=O,C1=COC(=O)O1,FC(F)(F)COCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,10,75,5,0,0
20,CCOC=O,CCOC(=O)OCC,FC(F)(F)COCCOCCOCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,15,70,5,0,0
20,COC(=O)OC,CCC#N,CCCC#N,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,20,65,5,0,0
20,CCC(=O)OC,CS(=O)C,COC(=O)OC,C(Cl)Cl,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,25,60,5,0,0
20,C1=COC(=O)O1,CCOC(=O)OCC,C1COC(=O)O1,C1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,30,55,5,0,0
20,CCOC=O,FC(F)(F)COCCOCCOCC(F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,35,50,5,0,0
20,CC(=O)OC,COC(=O)OC,C(Cl)Cl,O1CCOCC1,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,40,45,5,0,0
20,CCCC#N,CCCCOC(=O)C,C1=COC(=O)O1,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,45,40,5,0,0
20,CC(=O)OC,CCOC(=O)OC,CC1COC(=O)O1,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,50,35,5,0,0
20,CCC#N,CC1COC(=O)O1,COCCOC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,55,30,5,0,0
20,CN(C)C=O,CCCCOC=O,COC(=O)OC,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,60,25,5,0,0
20,COC(=O)CC(F)(F)F,CCC#N,CCCCOC(=O)C,COC(=O)OC,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,65,20,5,0,0
20,CN(C)C=O,COC(=O)OC,C(Cl)Cl,C1COCO1,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,70,15,5,0,0
20,COC(=O)OC,CCOC(=O)OC,C(C(C(F)F)(F)F)OC(C(F)F)(F)F,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,75,10,5,0,0
20,CCC#N,CCCC(=O)OC,CCOC(=O)OCC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,5,80,5,5,0,0
20,COC(=O)OC,C1CCS(=O)(=O)C1,CC#N,COCCOCCOCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,5,75,5,0,0
20,CCC(=O)C,CC(=O)OC,C1COC(=O)O1,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,10,70,5,0,0
20,COC(=O)OC,CCC#N,CCOC=O,CCCCOC=O,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,15,65,5,0,0
20,CCOC(=O)OC,CCOC=O,CCCC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,20,60,5,0,0
20,C1COC(=O)O1,CCCCOC(=O)C,CCOC(=O)OCC,CC1COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,25,55,5,0,0
20,COC(=O)OC,COC(=O)CC(F)(F)F,FC(F)(F)COCCOCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,30,50,5,0,0
20,C1=COC(=O)O1,CS(=O)C,CC1COC(=O)O1,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,35,45,5,0,0
20,COC(=O)CC(F)(F)F,CC1COC(=O)O1,FC(F)(F)COCCOCCOCCOCC(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,40,40,5,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,C1COC(=O)O1,CCOC=O,C1=COC(=O)O1,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,45,35,5,0,0
20,CCC#N,CC1COC(=O)O1,COCCOCCOC,COCCOCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,50,30,5,0,0
20,CCC#N,CC1COC(=O)O1,COCCOC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,55,25,5,0,0
20,CCC(=O)OC,CCCC(=O)OC,C(C(F)(F)F)OP(=O)(OCC(F)(F)F)OCC(F)(F)F,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,60,20,5,0,0
20,C(C(C(F)F)(F)F)OC(=O)C(F)(F)F,C(C(F)(F)F)OC(C(F)F)(F)F,CCC(=O)OC,COCCOC,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,65,15,5,0,0
20,COC(=O)OC,CCCCOC=O,CCOC(=O)OC,FC(F)(F)C(F)(F)COCCOCCOCC(F)(F)C(F)(F)F,[Li+].[N+](=O)([O-])[O-]  ,O,5,10,70,10,5,0,0
